HMBC    
HSQC    
72.744    3.6632
69.5211    3.3887
75.8057    3.343
71.4548    3.7547
62.2696    3.7089
62.4307    3.7394
72.744    3.6327
67.5873    3.8157
69.8434    3.7242
71.4548    3.465
62.753    3.5717
60.8193    3.8309
80.6401    3.7547
60.8193    3.6327
74.1943    3.16
60.6581    3.7547
74.3554    4.0291
75.4834    4.0291
60.6581    3.6632
60.6581    3.8004
69.6822    3.3277
95.9488    4.578
92.0814    5.1574
63.881    3.465
75.8057    3.3887
62.753    3.4955
69.6822    3.8309
63.3976    3.9376
69.6822    3.8004
63.3976    3.9681
67.5873    3.7242
63.881    3.4955
63.5587    3.6479
63.7199    3.6174
69.1988    3.9224
TOCSY    
3.6257    3.9103
3.8087    3.9154
3.5952    4.0272
3.7578    3.7782
3.5139    3.5342
3.9103    3.7223
3.6257    3.4732
3.4834    3.6359
3.4834    3.6206
3.4732    3.4478
4.0323    4.0323
3.6257    3.4885
3.7375    4.0272
3.6257    3.951
3.7477    3.7477
3.9408    3.6155
3.6257    3.9306
3.9408    3.6359
3.5749    3.5749
3.8188    3.829
3.9306    3.9611
3.7172    3.7019
3.7172    3.7223
3.8087    3.8036
3.4834    3.463
3.9205    3.9255
3.6257    3.6104
3.6257    3.646
3.4935    3.4986
